0.894,0.89,0.88,0.894,0.89,0.886,0.894,0.884,0.882,0.876,0.906,0.908,0.89,0.91,0.898,0.902,0.894,0.898,0.896,0.888
0.896,0.892,0.892,0.892,0.892,0.884,0.884,0.888,0.858,0.886,0.902,0.898,0.9,0.91,0.908,0.912,0.878,0.894,0.898,0.9
0.898,0.89,0.894,0.884,0.896,0.886,0.89,0.89,0.9,0.852,0.906,0.912,0.902,0.902,0.908,0.916,0.904,0.9,0.896,0.904
0.886,0.894,0.892,0.894,0.886,0.882,0.888,0.894,0.926,0.888,0.9,0.882,0.882,0.912,0.906,0.906,0.886,0.898,0.894,0.906
0.904,0.89,0.902,0.892,0.89,0.886,0.892,0.89,0.89,0.872,0.894,0.914,0.912,0.9,0.908,0.872,0.892,0.896,0.892,0.898
0.896,0.898,0.904,0.89,0.892,0.882,0.894,0.886,0.882,0.876,0.904,0.914,0.902,0.904,0.908,0.908,0.894,0.896,0.894,0.894
0.802,0.894,0.896,0.896,0.896,0.878,0.888,0.896,0.916,0.888,0.91,0.894,0.882,0.912,0.906,0.902,0.892,0.898,0.896,0.896
0.9,0.894,0.89,0.886,0.892,0.886,0.892,0.0,0.888,0.892,0.904,0.908,0.896,0.916,0.914,0.902,0.894,0.898,0.898,0.91
0.892,0.888,0.892,0.898,0.89,0.888,0.886,0.88,0.89,0.892,0.906,0.9,0.89,0.914,0.904,0.908,0.89,0.902,0.894,0.9
0.896,0.9,0.894,0.892,0.904,0.88,0.884,0.882,0.892,0.896,0.902,0.89,0.902,0.902,0.898,0.882,0.892,0.904,0.896,0.0
0.894,0.884,0.896,0.892,0.888,0.89,0.888,0.888,0.896,0.888,0.902,0.906,0.904,0.912,0.912,0.914,0.902,0.888,0.898,0.906
0.892,0.89,0.894,0.892,0.89,0.882,0.89,0.888,0.878,0.884,0.906,0.904,0.896,0.906,0.91,0.908,0.904,0.89,0.898,0.888
0.894,0.89,0.892,0.892,0.886,0.88,0.884,0.884,0.89,0.808,0.908,0.89,0.888,0.908,0.916,0.898,0.892,0.898,0.896,0.898
0.894,0.884,0.898,0.896,0.894,0.888,0.886,0.874,0.88,0.882,0.908,0.888,0.892,0.91,0.908,0.906,0.9,0.894,0.89,0.91
0.898,0.886,0.892,0.882,0.894,0.886,0.894,0.884,0.0,0.874,0.914,0.912,0.908,0.912,0.908,0.916,0.896,0.904,0.898,0.898
0.908,0.89,0.892,0.89,0.884,0.888,0.886,0.89,0.86,0.856,0.902,0.914,0.904,0.898,0.906,0.906,0.888,0.89,0.892,0.906
0.894,0.894,0.892,0.894,0.89,0.894,0.888,0.89,0.886,0.884,0.906,0.916,0.904,0.898,0.9,0.902,0.892,0.89,0.896,0.908
0.904,0.886,0.892,0.894,0.894,0.878,0.888,0.886,0.884,0.888,0.902,0.902,0.898,0.902,0.896,0.902,0.88,0.896,0.888,0.904
0.896,0.884,0.894,0.896,0.894,0.884,0.888,0.882,0.888,0.89,0.9,0.902,0.904,0.902,0.902,0.896,0.886,0.894,0.898,0.908
0.898,0.89,0.0,0.886,0.9,0.89,0.89,0.888,0.89,0.878,0.908,0.898,0.896,0.908,0.904,0.902,0.896,0.894,0.898,0.906
0.894,0.888,0.896,0.896,0.898,0.884,0.884,0.89,0.89,0.856,0.896,0.906,0.892,0.9,0.912,0.896,0.894,0.882,0.884,0.894
0.89,0.89,0.886,0.888,0.882,0.882,0.894,0.892,0.924,0.848,0.902,0.888,0.914,0.906,0.908,0.904,0.892,0.892,0.9,0.894
0.892,0.89,0.9,0.894,0.89,0.884,0.888,0.888,0.876,0.874,0.902,0.922,0.89,0.91,0.91,0.89,0.89,0.89,0.894,0.906
0.888,0.886,0.89,0.896,0.888,0.884,0.888,0.88,0.886,0.83,0.902,0.904,0.912,0.912,0.91,0.902,0.89,0.89,0.896,0.9
0.9,0.892,0.894,0.894,0.884,0.882,0.884,0.864,0.0,0.886,0.914,0.906,0.894,0.902,0.91,0.906,0.894,0.9,0.896,0.904
