0.9166666666666666,0.84,0.92,0.8566666666666667,0.8333333333333334,0.9366666666666666,0.9333333333333333,0.9033333333333333,0.9466666666666667,0.9433333333333334,0.9533333333333334,0.9666666666666667,0.8866666666666667,0.8933333333333333,0.94,0.8033333333333333,0.8833333333333333,0.83,0.92,0.8033333333333333
0.9366666666666666,0.8733333333333333,0.83,0.8866666666666667,0.92,0.9033333333333333,0.93,0.8233333333333334,0.96,0.95,0.92,0.6466666666666666,0.6933333333333334,0.9166666666666666,0.7433333333333333,0.9066666666666666,0.7766666666666666,0.9333333333333333,0.93,0.9366666666666666
0.87,0.72,0.8466666666666667,0.7666666666666667,0.8633333333333333,0.91,0.71,0.73,0.7166666666666667,0.7433333333333333,0.9466666666666667,0.76,0.8333333333333334,0.9333333333333333,0.7933333333333333,0.9166666666666666,0.7333333333333333,0.9666666666666667,0.69,0.9233333333333333
0.7133333333333334,0.8233333333333334,0.75,0.8166666666666667,0.73,0.8433333333333334,0.9033333333333333,0.74,0.73,0.75,0.7066666666666667,0.6533333333333333,0.9,0.79,0.8066666666666666,0.81,0.69,0.7766666666666666,0.7733333333333333,0.8566666666666667
0.6833333333333333,0.8633333333333333,0.75,0.6233333333333333,0.7066666666666667,0.7233333333333334,0.68,0.77,0.7266666666666667,0.7666666666666667,0.88,0.72,0.6733333333333333,0.7633333333333333,0.7533333333333333,0.8933333333333333,0.7,0.6366666666666667,0.6366666666666667,0.7833333333333333
0.69,0.7033333333333334,0.7633333333333333,0.8166666666666667,0.7133333333333334,0.83,0.92,0.6433333333333333,0.6666666666666666,0.8166666666666667,0.68,0.65,0.6566666666666666,0.7333333333333333,0.8866666666666667,0.6666666666666666,0.6733333333333333,0.73,0.7233333333333334,0.69
0.68,0.7366666666666667,0.9233333333333333,0.74,0.7633333333333333,0.7466666666666667,0.7266666666666667,0.7066666666666667,0.9133333333333333,0.7366666666666667,0.71,0.7866666666666666,0.7333333333333333,0.8066666666666666,0.7033333333333334,0.85,0.6866666666666666,0.68,0.7066666666666667,0.7066666666666667
0.7,0.71,0.78,0.7,0.73,0.7566666666666667,0.6666666666666666,0.7366666666666667,0.6733333333333333,0.68,0.7033333333333334,0.6733333333333333,0.7633333333333333,0.86,0.8166666666666667,0.6966666666666667,0.7133333333333334,0.7733333333333333,0.74,0.6733333333333333
0.6466666666666666,0.8233333333333334,0.7733333333333333,0.7566666666666667,0.76,0.69,0.6466666666666666,0.7,0.7933333333333333,0.8,0.7133333333333334,0.77,0.7333333333333333,0.8066666666666666,0.75,0.65,0.73,0.71,0.7066666666666667,0.7166666666666667
0.74,0.8,0.7833333333333333,0.8566666666666667,0.7,0.7833333333333333,0.73,0.83,0.7833333333333333,0.6966666666666667,0.6533333333333333,0.84,0.69,0.6766666666666666,0.7033333333333334,0.6533333333333333,0.7333333333333333,0.72,0.8066666666666666,0.6666666666666666
0.7066666666666667,0.8033333333333333,0.7033333333333334,0.6866666666666666,0.82,0.7533333333333333,0.6133333333333333,0.6866666666666666,0.82,0.7833333333333333,0.8233333333333334,0.81,0.7366666666666667,0.7466666666666667,0.7066666666666667,0.6766666666666666,0.75,0.67,0.7433333333333333,0.79
0.8733333333333333,0.6533333333333333,0.6833333333333333,0.8266666666666667,0.76,0.8066666666666666,0.7666666666666667,0.7266666666666667,0.7033333333333334,0.74,0.7166666666666667,0.7,0.8566666666666667,0.69,0.72,0.8666666666666667,0.67,0.6666666666666666,0.7733333333333333,0.7233333333333334
0.6933333333333334,0.6766666666666666,0.8466666666666667,0.6333333333333333,0.6966666666666667,0.8333333333333334,0.72,0.86,0.8233333333333334,0.7233333333333334,0.7033333333333334,0.76,0.7266666666666667,0.8366666666666667,0.74,0.7966666666666666,0.76,0.6433333333333333,0.8066666666666666,0.68
0.6266666666666667,0.7066666666666667,0.74,0.66,0.7533333333333333,0.7533333333333333,0.6866666666666666,0.75,0.7066666666666667,0.7033333333333334,0.7366666666666667,0.8133333333333334,0.7366666666666667,0.86,0.6566666666666666,0.7666666666666667,0.7266666666666667,0.7666666666666667,0.7266666666666667,0.6433333333333333
0.7666666666666667,0.7966666666666666,0.79,0.7466666666666667,0.7133333333333334,0.83,0.67,0.8766666666666667,0.75,0.7633333333333333,0.7333333333333333,0.76,0.8033333333333333,0.7866666666666666,0.7133333333333334,0.6866666666666666,0.6833333333333333,0.7733333333333333,0.8466666666666667,0.7833333333333333
0.7966666666666666,0.6866666666666666,0.73,0.77,0.77,0.74,0.64,0.9066666666666666,0.8433333333333334,0.69,0.6833333333333333,0.7466666666666667,0.6766666666666666,0.75,0.7133333333333334,0.8433333333333334,0.7066666666666667,0.6933333333333334,0.7433333333333333,0.7766666666666666
0.8266666666666667,0.75,0.72,0.6933333333333334,0.84,0.7166666666666667,0.7566666666666667,0.7333333333333333,0.84,0.6633333333333333,0.6833333333333333,0.6966666666666667,0.7366666666666667,0.7633333333333333,0.7033333333333334,0.6833333333333333,0.6833333333333333,0.7066666666666667,0.7166666666666667,0.7266666666666667
0.7366666666666667,0.7466666666666667,0.67,0.8,0.6833333333333333,0.75,0.6833333333333333,0.72,0.75,0.8066666666666666,0.7266666666666667,0.8366666666666667,0.8,0.7866666666666666,0.6666666666666666,0.6933333333333334,0.7333333333333333,0.7633333333333333,0.7666666666666667,0.7833333333333333
0.7266666666666667,0.7333333333333333,0.6833333333333333,0.8366666666666667,0.6233333333333333,0.6866666666666666,0.6966666666666667,0.7833333333333333,0.76,0.7633333333333333,0.7433333333333333,0.78,0.8033333333333333,0.6933333333333334,0.7833333333333333,0.81,0.74,0.7666666666666667,0.6833333333333333,0.68
