0.072,0.284,0.698,0.652,0.67,0.616,0.662,0.626,0.7,0.642,0.654,0.658,0.652,0.634,0.616,0.634,0.628,0.632,0.624,0.642,0.618,0.618
0.11,0.456,0.698,0.642,0.672,0.622,0.636,0.63,0.676,0.628,0.63,0.618,0.632,0.618,0.638,0.612,0.624,0.624,0.628,0.616,0.614,0.614
0.024,0.54,0.674,0.624,0.636,0.61,0.642,0.622,0.69,0.62,0.622,0.626,0.666,0.628,0.602,0.624,0.634,0.61,0.608,0.642,0.606,0.606
0.072,0.478,0.688,0.634,0.676,0.594,0.646,0.606,0.682,0.628,0.62,0.624,0.63,0.618,0.616,0.608,0.62,0.608,0.614,0.638,0.622,0.622
0.062,0.542,0.694,0.626,0.656,0.58,0.616,0.598,0.656,0.592,0.6,0.604,0.61,0.6,0.6,0.594,0.59,0.59,0.6,0.612,0.608,0.608
0.104,0.49,0.662,0.658,0.662,0.612,0.624,0.618,0.684,0.612,0.614,0.626,0.634,0.626,0.606,0.616,0.606,0.618,0.606,0.622,0.61,0.61
0.06,0.514,0.714,0.684,0.644,0.618,0.624,0.618,0.686,0.61,0.61,0.638,0.644,0.624,0.608,0.618,0.6,0.602,0.594,0.612,0.612,0.612
0.13,0.406,0.54,0.598,0.64,0.594,0.624,0.578,0.648,0.624,0.622,0.602,0.63,0.612,0.604,0.588,0.582,0.6,0.588,0.61,0.588,0.588
0.092,0.67,0.706,0.678,0.656,0.628,0.642,0.62,0.684,0.642,0.636,0.642,0.656,0.634,0.616,0.618,0.632,0.62,0.614,0.638,0.63,0.63
0.046,0.322,0.688,0.67,0.672,0.61,0.64,0.61,0.684,0.63,0.616,0.634,0.638,0.624,0.604,0.618,0.61,0.6,0.596,0.608,0.604,0.604
0.064,0.372,0.632,0.602,0.632,0.57,0.632,0.602,0.668,0.604,0.59,0.602,0.612,0.596,0.604,0.608,0.602,0.596,0.614,0.604,0.612,0.612
0.092,0.47,0.652,0.632,0.676,0.616,0.608,0.618,0.674,0.606,0.618,0.62,0.626,0.616,0.614,0.626,0.616,0.6,0.618,0.612,0.618,0.618
0.03,0.444,0.694,0.672,0.672,0.618,0.632,0.624,0.684,0.628,0.63,0.646,0.65,0.648,0.64,0.652,0.622,0.624,0.622,0.642,0.624,0.624
0.072,0.442,0.706,0.642,0.646,0.598,0.628,0.618,0.69,0.616,0.62,0.63,0.638,0.626,0.608,0.626,0.628,0.616,0.608,0.634,0.622,0.622
0.058,0.514,0.664,0.65,0.688,0.626,0.642,0.632,0.678,0.61,0.606,0.63,0.632,0.63,0.608,0.622,0.612,0.602,0.604,0.606,0.6,0.6
0.084,0.48,0.72,0.672,0.706,0.636,0.65,0.648,0.702,0.644,0.634,0.638,0.658,0.64,0.62,0.608,0.612,0.622,0.608,0.636,0.614,0.614
0.07,0.632,0.708,0.684,0.688,0.642,0.638,0.604,0.676,0.624,0.618,0.618,0.63,0.62,0.62,0.602,0.598,0.606,0.604,0.612,0.6,0.6
0.032,0.496,0.726,0.622,0.664,0.634,0.654,0.632,0.7,0.632,0.62,0.654,0.654,0.642,0.618,0.624,0.608,0.622,0.612,0.646,0.626,0.626
0.076,0.52,0.66,0.65,0.676,0.632,0.646,0.618,0.684,0.632,0.604,0.552,0.616,0.602,0.598,0.618,0.576,0.602,0.608,0.616,0.608,0.608
0.036,0.47,0.708,0.658,0.666,0.602,0.638,0.606,0.682,0.604,0.6,0.62,0.618,0.606,0.604,0.622,0.61,0.596,0.61,0.612,0.606,0.606
