0.09186351706036745,0.3753280839895013,0.5853018372703412,0.6010498687664042,0.6955380577427821,0.6902887139107612,0.6955380577427821,0.6955380577427821,0.6640419947506562,0.5721784776902887,0.5905511811023622,0.6299212598425197,0.6535433070866141,0.6692913385826772,0.6692913385826772,0.6666666666666666,0.6666666666666666,0.7139107611548556,0.5485564304461942,0.7165354330708661,0.7007874015748031,0.7007874015748031
0.05774278215223097,0.33858267716535434,0.6482939632545932,0.6666666666666666,0.6640419947506562,0.7139107611548556,0.7217847769028871,0.7217847769028871,0.7349081364829396,0.6692913385826772,0.7165354330708661,0.7349081364829396,0.6902887139107612,0.7270341207349081,0.7060367454068242,0.6771653543307087,0.7060367454068242,0.7191601049868767,0.6929133858267716,0.7375328083989501,0.6981627296587927,0.6981627296587927
0.10236220472440945,0.4199475065616798,0.5485564304461942,0.6220472440944882,0.6797900262467191,0.6482939632545932,0.5958005249343832,0.5905511811023622,0.5695538057742782,0.7112860892388452,0.7007874015748031,0.7559055118110236,0.7270341207349081,0.7349081364829396,0.7401574803149606,0.7454068241469817,0.7112860892388452,0.7139107611548556,0.6824146981627297,0.7427821522309711,0.6902887139107612,0.6902887139107612
0.07611548556430446,0.5275590551181102,0.4645669291338583,0.6509186351706037,0.6692913385826772,0.6824146981627297,0.6824146981627297,0.6299212598425197,0.6299212598425197,0.6797900262467191,0.6325459317585301,0.6902887139107612,0.6666666666666666,0.6194225721784777,0.6824146981627297,0.6377952755905512,0.7375328083989501,0.7244094488188977,0.7821522309711286,0.7716535433070866,0.7585301837270341,0.7585301837270341
0.19160104986876642,0.3674540682414698,0.5538057742782152,0.45931758530183725,0.5931758530183727,0.7139107611548556,0.6377952755905512,0.6745406824146981,0.6745406824146981,0.6902887139107612,0.6797900262467191,0.6955380577427821,0.6797900262467191,0.6876640419947506,0.6377952755905512,0.6981627296587927,0.6981627296587927,0.6640419947506562,0.6587926509186351,0.6902887139107612,0.6824146981627297,0.6824146981627297
0.07349081364829396,0.5485564304461942,0.5931758530183727,0.5144356955380578,0.6194225721784777,0.6325459317585301,0.6482939632545932,0.6981627296587927,0.7191601049868767,0.6876640419947506,0.6955380577427821,0.6824146981627297,0.6981627296587927,0.6771653543307087,0.6797900262467191,0.7217847769028871,0.7191601049868767,0.7349081364829396,0.7007874015748031,0.6876640419947506,0.7165354330708661,0.7165354330708661
0.12860892388451445,0.46194225721784776,0.48556430446194226,0.5774278215223098,0.6771653543307087,0.7480314960629921,0.7217847769028871,0.6351706036745407,0.6797900262467191,0.6561679790026247,0.6509186351706037,0.6797900262467191,0.6824146981627297,0.6535433070866141,0.5984251968503937,0.6719160104986877,0.7034120734908137,0.6771653543307087,0.5616797900262467,0.5275590551181102,0.6640419947506562,0.6640419947506562
0.14435695538057744,0.3543307086614173,0.45144356955380577,0.6719160104986877,0.6929133858267716,0.6929133858267716,0.6509186351706037,0.6876640419947506,0.6692913385826772,0.6745406824146981,0.6876640419947506,0.6692913385826772,0.7296587926509186,0.7191601049868767,0.7112860892388452,0.7086614173228346,0.6876640419947506,0.7454068241469817,0.6876640419947506,0.7191601049868767,0.47506561679790027,0.47506561679790027
0.11548556430446194,0.48556430446194226,0.5853018372703412,0.5958005249343832,0.6719160104986877,0.6325459317585301,0.6929133858267716,0.6797900262467191,0.6614173228346457,0.6771653543307087,0.6692913385826772,0.7296587926509186,0.7139107611548556,0.6692913385826772,0.7270341207349081,0.7375328083989501,0.7506561679790026,0.7165354330708661,0.7454068241469817,0.7480314960629921,0.7375328083989501,0.7375328083989501
0.09186351706036745,0.25196850393700787,0.6299212598425197,0.6272965879265092,0.5616797900262467,0.6692913385826772,0.5984251968503937,0.6771653543307087,0.6640419947506562,0.6692913385826772,0.6666666666666666,0.6719160104986877,0.6482939632545932,0.6509186351706037,0.7007874015748031,0.6771653543307087,0.6824146981627297,0.6902887139107612,0.6955380577427821,0.7086614173228346,0.6902887139107612,0.6902887139107612
